RestaurantID,RestaurantName,PasswordHash,Description,LogoImage,BusinessStatus,DeliveryFee,MinimumOrderAmount,DeliveryArea,AverageRating
8113,Baker LLC 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Face-to-face 6thgeneration ability,https://picsum.photos/583/762,Open,7.18,27.46,Lake Jason,3.8
8114,Rogers-Short,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Polarized content-based hub,https://placekitten.com/810/762,Closed,7.43,29.61,Robbinsland,3.8
8115,Wise Rodriguez and Moreno,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-group static solution,https://picsum.photos/260/907,Open,3.77,37.89,Lake Joseph,4.3
8116,Myers Watkins and Contreras,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Intuitive executive hub,https://placekitten.com/732/1005,Closed,3.79,56.61,New Laurashire,4.4
8117,Henderson Inc 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profound 3rdgeneration focus group,https://dummyimage.com/631x931,Resting,4.26,18.99,Johnland,3.3
8118,Hamilton Johnson and Richard,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Face-to-face national concept,https://dummyimage.com/134x824,Closed,6.93,58.92,Port Dawnmouth,4.3
8119,Meyer PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enterprise-wide 24/7 access,https://placekitten.com/481/370,Open,4.97,19.22,Lake Alecbury,4.2
8120,Martinez-Walker,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Implemented systemic initiative,https://picsum.photos/880/602,Open,9.81,22.73,East Jason,4.1
8121,Cole-Stark,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organized 3rdgeneration extranet,https://picsum.photos/394/1015,Open,7.54,19.73,West Alexanderberg,3.7
8122,Wells Morales and Harrison,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Stand-alone user-facing function,https://dummyimage.com/256x469,Resting,5.11,44.25,North Stephaniemouth,4.7
8123,West Peters and Brown,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Phased zero administration methodology,https://placekitten.com/48/430,Open,3.25,23.19,Port Denise,3.9
8124,Mercado Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Face-to-face background paradigm,https://picsum.photos/406/835,Closed,9.06,36.95,South Samanthaville,4.5
8125,Phillips Miller and Patel,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Focused bottom-line flexibility,https://picsum.photos/62/526,Closed,8.51,18.86,Mcneilborough,3.3
8126,King-Gomez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Upgradable intangible solution,https://dummyimage.com/566x294,Open,6.94,40.49,Charlesbury,3.3
8127,Walker-Macdonald,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Universal demand-driven matrix,https://placekitten.com/1001/872,Open,2.69,52.12,East Christophermouth,4.8
8128,Tanner PLC 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Automated global functionalities,https://dummyimage.com/0x717,Open,6.27,34.06,Port Jamesside,4.1
8129,Green-Cantrell,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Streamlined mission-critical customer loyalty,https://picsum.photos/1006/304,Closed,8.23,57.37,Santiagomouth,4.7
8130,Banks-Figueroa,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-platform attitude-oriented collaboration,https://dummyimage.com/240x203,Resting,2.6,55.27,Abigailside,4.5
8131,Clements Wilkins and Hoover,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-layered zero tolerance system engine,https://picsum.photos/45/403,Closed,2.73,39.2,Tonistad,4.9
8132,Castro Thomas and Franklin,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Stand-alone secondary protocol,https://picsum.photos/19/115,Resting,9.96,51.28,Andreaside,3.9
8133,Brown and Sons 6,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reverse-engineered dedicated instruction set,https://dummyimage.com/938x459,Resting,9.3,39.15,Jeanview,4.6
8134,Sanchez-Peters 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Quality-focused 24hour pricing structure,https://placekitten.com/557/981,Closed,9.15,20.76,Lake Lindseyton,3.8
8135,Weber Stewart and Lee,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Self-enabling asynchronous complexity,https://dummyimage.com/453x443,Open,6.42,47.1,Robynshire,4.2
8136,Nelson Ltd 4,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Managed holistic matrices,https://picsum.photos/389/563,Resting,9.96,20.89,Valerieburgh,4.5
8137,Hansen-Taylor,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Quality-focused demand-driven ability,https://placekitten.com/981/796,Resting,6.72,35.4,Cherylfurt,4.3
8138,Woods PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,De-engineered 6thgeneration portal,https://placekitten.com/411/323,Closed,9.75,30.07,Port Bradleymouth,4.6
8139,Jackson Williams and Mclean,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Stand-alone incremental ability,https://placekitten.com/647/1,Closed,7.25,37.63,New Catherinefurt,3.1
8140,Ewing Johnston and Murphy,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Advanced composite toolset,https://picsum.photos/616/237,Closed,9.53,41.98,New Lindsey,4.7
8141,Adams-Dunn,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Open-architected 3rdgeneration application,https://picsum.photos/42/629,Open,9.8,33.39,Robertoside,4.9
8142,Hansen Martinez and Hurst,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organized demand-driven parallelism,https://picsum.photos/154/43,Resting,4.33,22.57,East Davidport,3.3
8143,Herrera Ray and Barnett,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profit-focused content-based parallelism,https://placekitten.com/246/851,Open,2.19,52.52,New Kimshire,3.8
8144,Snyder Tran and Robles,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-layered grid-enabled product,https://dummyimage.com/490x229,Closed,9.3,34.73,West Shannonfort,4.8
8145,Moody-Prince,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-contextualized 6thgeneration portal,https://placekitten.com/896/491,Resting,2.71,24.26,Collinsmouth,3.9
8146,Bennett Perez and Price,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Robust background website,https://picsum.photos/945/146,Resting,2.06,53.7,South Hannah,4.3
8147,Gutierrez-Smith,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enhanced responsive matrices,https://placekitten.com/670/1006,Resting,8.27,30.86,Vanessabury,3.3
8148,Doyle West and Butler,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Grass-roots 6thgeneration success,https://placekitten.com/28/521,Closed,5.06,15.77,South Charlesmouth,3.1
8149,French Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Front-line real-time Graphic Interface,https://placekitten.com/94/317,Open,4.38,38.5,Lake Alanfort,4.7
8150,Crawford-Anderson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Down-sized multi-tasking workforce,https://placekitten.com/191/717,Closed,8.09,48.13,East Michelle,3.8
8151,Schmidt-Stanley,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Optimized explicit archive,https://placekitten.com/269/956,Open,3.61,40.21,North Amandaview,4.6
8152,Anderson Garcia and Green,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Robust 5thgeneration artificial intelligence,https://picsum.photos/174/133,Resting,5.88,17.96,Theresafurt,3.1
8153,Gutierrez Brown and Flores,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Face-to-face object-oriented pricing structure,https://dummyimage.com/818x810,Resting,9.42,24.5,East Larrychester,3.6
8154,Simpson Jones and Salinas,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Object-based global software,https://placekitten.com/83/707,Resting,7.47,32.92,Kennedyhaven,3.0
8155,Bartlett Craig and Jones,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-engineered client-server archive,https://placekitten.com/4/661,Closed,8.88,51.13,Donaldshire,4.3
8156,Alexander Martin and Briggs,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Versatile systemic emulation,https://dummyimage.com/118x837,Resting,5.52,45.71,South Benjamin,4.3
8157,Thomas-Knight,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Customizable stable framework,https://placekitten.com/236/501,Open,7.09,42.73,Matthewmouth,3.8
8158,Hill and Sons 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Synchronized secondary parallelism,https://dummyimage.com/820x350,Closed,7.67,44.85,New Ethan,4.9
8159,Moore-Walker,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Realigned dynamic portal,https://placekitten.com/21/362,Open,2.04,32.81,North Patriciahaven,3.7
8160,Dunn-Gonzalez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Devolved local knowledgebase,https://placekitten.com/18/447,Resting,5.46,18.22,Josephport,4.1
8161,Wright Group 4,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enhanced leadingedge protocol,https://placekitten.com/355/532,Open,6.63,31.47,Williamside,3.0
8162,Olson-Conrad,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Implemented heuristic projection,https://placekitten.com/350/646,Resting,3.92,27.55,Sandovalstad,4.8
8163,Marshall-Bennett,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Switchable next generation focus group,https://dummyimage.com/936x256,Open,9.01,36.94,South Carrie,3.7
8164,Day Burke and Evans,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Focused explicit initiative,https://dummyimage.com/424x217,Resting,6.38,38.22,North Michelletown,4.9
8165,Foley Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Robust real-time concept,https://picsum.photos/422/310,Closed,8.54,48.22,Longtown,3.3
8166,Spence Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Right-sized executive database,https://placekitten.com/888/830,Closed,2.33,31.01,Port Mollyburgh,4.2
8167,Lopez Group 6,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Vision-oriented bandwidth-monitored system engine,https://dummyimage.com/376x48,Resting,6.1,50.36,Samanthaport,3.2
8168,Lee LLC 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Profit-focused systemic Local Area Network,https://dummyimage.com/54x39,Closed,9.87,27.96,Fitzpatrickside,3.3
8169,Pruitt Medina and Carlson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Object-based zero tolerance interface,https://picsum.photos/121/514,Open,6.36,57.0,Jenniferbury,3.5
8170,Gonzalez Lester and Garcia,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Vision-oriented didactic forecast,https://picsum.photos/991/922,Closed,2.01,38.36,Torresfort,4.8
8171,Reeves-Clark,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reverse-engineered global focus group,https://placekitten.com/421/602,Resting,9.8,37.74,Franklinbury,3.2
8172,Wise-Hernandez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Extended value-added model,https://dummyimage.com/132x321,Closed,3.28,38.01,Carolmouth,4.8
8173,Stewart Adkins and Phelps,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Optimized foreground contingency,https://dummyimage.com/749x85,Open,7.52,22.08,West Kristine,3.9
8174,Olson-Larsen,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Realigned discrete monitoring,https://picsum.photos/396/767,Closed,8.12,55.78,Amyberg,4.3
8175,Clements Perez and Payne,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Configurable cohesive customer loyalty,https://dummyimage.com/736x808,Resting,7.48,18.37,New Deborahmouth,4.7
8176,Dixon Group 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Centralized regional portal,https://placekitten.com/574/842,Open,5.29,49.9,Andrewhaven,3.8
8177,Sweeney-Vasquez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Automated well-modulated architecture,https://picsum.photos/469/288,Resting,5.19,30.32,West Leahland,4.9
8178,Myers-Nichols,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Business-focused cohesive methodology,https://placekitten.com/778/96,Closed,6.82,21.34,New Markland,4.1
8179,Gilmore Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Advanced scalable pricing structure,https://placekitten.com/684/145,Open,9.44,44.09,East Mackenzie,3.9
8180,Garrett Walls and Brown,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Advanced uniform encoding,https://picsum.photos/759/103,Open,9.79,53.42,Cherylland,5.0
8181,Howell and Sons 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-contextualized didactic success,https://placekitten.com/462/140,Open,2.35,56.56,South Sandrafort,4.6
8182,Clayton Campbell and Carpenter,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Balanced responsive contingency,https://dummyimage.com/981x837,Closed,9.56,37.38,Ericland,3.9
8183,Gates Brewer and Soto,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Automated bifurcated system engine,https://picsum.photos/904/866,Closed,3.59,42.79,North Shannon,3.3
8184,Maynard-Hernandez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Focused disintermediate open system,https://picsum.photos/724/181,Closed,4.44,39.98,Susanburgh,3.6
8185,Perkins and Sons 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Virtual maximized service-desk,https://placekitten.com/748/243,Closed,2.17,19.13,Kingport,4.8
8186,Nelson-Clarke,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Robust upward-trending emulation,https://picsum.photos/257/907,Closed,4.28,28.55,South Deborah,4.8
8187,Jones Farmer and Mayo,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enterprise-wide high-level infrastructure,https://placekitten.com/245/742,Resting,3.75,49.37,West Davidburgh,5.0
8188,Leblanc Mckee and Sanchez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Persevering 24/7 artificial intelligence,https://picsum.photos/929/107,Closed,4.62,56.22,North Michael,4.4
8189,Thompson-Short,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Sharable neutral flexibility,https://placekitten.com/247/125,Resting,9.58,55.87,South Rebeccatown,3.1
8190,Fletcher and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Seamless zero tolerance customer loyalty,https://dummyimage.com/208x1019,Closed,9.22,51.71,Lopezbury,4.4
8191,Giles and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Distributed 3rdgeneration process improvement,https://picsum.photos/614/171,Closed,4.26,27.64,Port Johnhaven,3.3
8192,Fuentes and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Exclusive tertiary success,https://dummyimage.com/3x319,Open,5.96,39.25,West Tammiemouth,4.4
8193,Brown and Sons 7,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Sharable leadingedge structure,https://picsum.photos/850/27,Resting,6.55,58.75,New Hailey,3.9
8194,Lawson-Hopkins,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Self-enabling static functionalities,https://dummyimage.com/527x109,Resting,8.08,38.36,Rhondafort,4.6
8195,Olson Group,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Vision-oriented bottom-line circuit,https://picsum.photos/183/558,Resting,9.16,52.47,Kevinport,3.3
8196,Hamilton and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-lateral multimedia knowledge user,https://dummyimage.com/543x221,Open,6.5,46.07,Lake Paula,4.7
8197,Garcia-Lynch,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Integrated neutral projection,https://picsum.photos/856/703,Resting,2.77,33.92,North James,4.7
8198,Lopez-Brooks,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Decentralized even-keeled adapter,https://placekitten.com/490/246,Open,5.34,22.31,West Brittany,4.7
8199,Molina-Cherry,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Streamlined motivating synergy,https://placekitten.com/280/544,Resting,3.82,15.38,East Rebeccaland,3.2
8200,Patton Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Implemented encompassing capability,https://placekitten.com/449/336,Resting,7.34,35.2,Rebeccaport,4.0
8201,Martin Walker and Simpson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Seamless systemic open system,https://dummyimage.com/168x660,Resting,4.71,45.73,Kyleshire,4.7
8202,Frazier Inc,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Organized secondary alliance,https://dummyimage.com/397x741,Open,4.9,24.57,Kelleyport,4.4
8203,Harris Ware and Cruz,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,De-engineered discrete synergy,https://placekitten.com/770/169,Resting,5.13,16.99,Janetbury,4.8
8204,Walker Jones and Marquez,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Networked logistical matrices,https://picsum.photos/492/859,Closed,8.98,55.89,Strongborough,4.8
8205,Abbott and Sons,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Realigned reciprocal budgetary management,https://picsum.photos/524/485,Closed,5.04,58.16,Port Cathytown,4.6
8206,Perez Ltd 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Diverse explicit website,https://placekitten.com/1/746,Closed,3.34,46.2,Sherritown,3.4
8207,Grimes-Brown,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Managed directional success,https://picsum.photos/737/7,Open,9.08,24.8,East Jacobville,3.8
8208,Delgado PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Streamlined disintermediate system engine,https://placekitten.com/212/828,Resting,8.02,37.67,Petersonshire,4.7
8209,Collins-Vaughn 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cloned solution-oriented instruction set,https://placekitten.com/471/554,Resting,6.74,25.25,Lake Peter,3.3
8210,Stephens Inc 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Grass-roots disintermediate knowledge user,https://picsum.photos/403/756,Resting,5.22,51.01,West Carrie,4.8
8211,Crosby Ltd,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Multi-lateral even-keeled success,https://placekitten.com/729/262,Open,6.35,19.9,West Steven,4.7
8212,Nguyen LLC 2,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Implemented contextually-based complexity,https://picsum.photos/331/948,Open,8.57,17.66,East Kaitlyn,3.2
8213,Andersen-Coffey,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Function-based cohesive analyzer,https://placekitten.com/252/959,Closed,9.96,43.4,Edwardberg,3.5
8214,Sanders LLC 3,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Seamless asynchronous orchestration,https://dummyimage.com/838x449,Closed,6.54,37.18,New Toniton,4.6
8215,Taylor Ford and Pratt,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Streamlined system-worthy hierarchy,https://picsum.photos/968/248,Open,4.6,20.6,Samuelberg,3.9
8216,Yates-Turner,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Cross-group heuristic infrastructure,https://placekitten.com/487/904,Closed,5.28,16.61,Port Garyview,3.5
8217,Ibarra PLC,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Quality-focused next generation projection,https://picsum.photos/582/420,Resting,5.71,23.27,Sanfordton,3.3
8218,Curtis-Morrison,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Virtual heuristic help-desk,https://picsum.photos/391/470,Open,2.92,57.19,East Jamesview,4.3
8219,Valdez-Young,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Enterprise-wide responsive help-desk,https://placekitten.com/482/245,Closed,3.53,39.18,South Michael,4.9
8220,Reed Group 5,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Right-sized analyzing middleware,https://dummyimage.com/278x278,Closed,3.25,22.91,Lake Emmaport,5.0
8221,Young-Russo,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Reactive cohesive application,https://dummyimage.com/820x964,Resting,6.26,27.21,Thompsonchester,3.5
8222,Moreno-Chan,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Centralized stable solution,https://dummyimage.com/299x405,Resting,5.91,51.48,New Michelle,3.7
8223,Hardy Haley and Arellano,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Re-engineered 3rdgeneration Internet solution,https://dummyimage.com/273x575,Resting,8.42,40.47,South Loriview,3.8
8224,Jones Roberts and Richardson,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,Synchronized logistical pricing structure,https://placekitten.com/218/152,Resting,4.85,24.53,Port Aaronborough,3.4
